uuid,cid,cmdLine,count,importedLibraries,iteration,localPrincipalUuid,parentSubjectUuid,privilegeLevel,properties,startTimestampNanos,subjectType,unitId
00000000-0000-0000-0000-00000bebc200,0,swapper/0,,,,00000000-0000-0000-0000-000000002710,00000000-0000-0000-0000-00000bebc200,,Map(username -> bbn| group -> | cred -> 1002/1002/1002/1002/1002/1002/1002/1002),1494261971351454000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbe9,4980,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbe6,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253421325000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbea,4982,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253432123000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbeb,4984,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbea,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253432638000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbec,4984,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbec,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253432640000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbed,4983,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbea,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253432831000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbee,4985,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253445484000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbef,4987,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbee,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253447219000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf0,4987,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbf0,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253447225000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf1,4986,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbee,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253448230000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf2,4988,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253461238000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf3,4990,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbf2,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253462071000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf4,4990,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbf4,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253462074000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf5,4989,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbf2,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253462390000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf6,4991,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253474133000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf7,4993,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbf6,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253474704000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf8,4993,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbf8,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253474707000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbf9,4992,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbf6,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253474934000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbfa,4994,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253488028000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbfb,4996,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbfa,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253488677000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbfc,4996,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbfc,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253488679000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbfd,4995,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbfa,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253488915000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbfe,4997,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253500182000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcbff,4999,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbfe,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253500717000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc00,4999,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc00,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253500719000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc01,4998,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcbfe,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253500984000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc02,5000,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253512595000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc03,5002,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc02,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253513115000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc04,5002,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc04,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253513118000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc05,5001,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc02,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253513332000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc06,5003,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253555955000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc07,5007,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc06,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253557479000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc08,5007,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc08,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253557484000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc09,5006,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc06,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253558029000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc0a,5006,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc0a,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253558470000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc0b,5005,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc06,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253558749000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc0c,5005,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc0c,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253558754000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc0d,5004,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc06,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253560388000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc0e,5008,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253578783000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc0f,5011,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc0e,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253579794000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc10,5011,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc10,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253579797000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc11,5012,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc0e,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253579969000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc12,5012,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc12,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253579971000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc13,5010,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc0e,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253580259000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc14,5010,/bin/sed,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc14,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253580262000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc15,5009,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc0e,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270253581050000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc16,5013,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270261597875000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc17,5015,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc16,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270261600364000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc18,5014,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc16,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270261601333000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc19,5016,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270262041059000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc1a,5018,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc19,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270262043481000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc1b,5017,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcc19,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270262044782000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc1c,5019,/bin/bash,,,,00000000-0000-0000-0000-000000002711,00000000-0000-0000-0000-00000bebcb6b,,Map(username -> theia| group -> | cred -> 1000/1000/1000/1000/1000/1000/1000/1000),1494270273678583000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc1d,5019,/usr/bin/sudo,,,,00000000-0000-0000-0000-00000000271c,00000000-0000-0000-0000-00000bebcc1d,,Map(username -> theia| group -> | cred -> 1000/0/0/0/1000/1000/1000/1000),1494270273680690000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc1e,5020,/usr/bin/sudo,,,,00000000-0000-0000-0000-00000000271c,00000000-0000-0000-0000-00000bebcc1d,,Map(username -> theia| group -> | cred -> 1000/0/0/0/1000/1000/1000/1000),1494270275401640000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc1f,5020,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275405390000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc20,5021,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275417776000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc21,5022,/usr/bin/groups,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc20,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275417790000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc22,5022,/usr/bin/groups,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc22,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275417794000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc23,5023,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275458007000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc24,5024,/bin/dash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc23,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275458024000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc25,5024,/bin/dash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc25,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275458027000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc26,5025,/usr/bin/basename,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc25,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275465581000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc27,5025,/usr/bin/basename,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc27,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275465584000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc28,5026,/bin/dash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc25,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275477354000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc29,5027,/usr/bin/dirname,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc28,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275477592000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc2a,5027,/usr/bin/dirname,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc2a,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275477595000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc2b,5028,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275495912000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc2c,5029,/usr/bin/dircolors,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc2b,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275495929000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc2d,5029,/usr/bin/dircolors,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc2d,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275495932000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc2e,5030,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275508456000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc2f,5031,/bin/uname,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc2e,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275508475000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc30,5031,/bin/uname,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc30,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275508478000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc31,5032,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275534829000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc32,5034,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc31,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275535203000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc33,5033,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc31,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275535553000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc34,5033,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc34,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275535556000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc35,5035,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275573951000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc36,5036,/bin/ls,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc35,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275574202000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc37,5036,/bin/ls,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc37,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275574205000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc38,5037,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275623558000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc39,5038,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275633299000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc3a,5039,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc39,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275633314000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc3b,5039,/bin/uname,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc3b,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275633483000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc3c,5040,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275657300000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc3d,5042,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc3c,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275658088000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc3e,5042,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc3e,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275658112000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc3f,5041,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc3c,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275658403000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc40,5043,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275673365000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc41,5045,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc40,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275673916000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc42,5045,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc42,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275673919000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc43,5044,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc40,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275674151000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc44,5046,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275685981000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc45,5048,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc44,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275686439000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc46,5048,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc46,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275686441000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc47,5047,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc44,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275686722000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc48,5049,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275699168000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc49,5051,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc48,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275699603000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc4a,5051,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc4a,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275699605000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc4b,5050,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc48,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275699842000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc4c,5052,/bin/bash,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc1f,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275710960000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebcc4d,5054,/bin/sed,,,,00000000-0000-0000-0000-000000002717,00000000-0000-0000-0000-00000bebcc4c,,Map(username -> root| group -> | cred -> 0/0/0/0/0/0/0/0),1494270275711554000,SUBJECT_PROCESS,
