"","Objects","AVGScoresOfObjectsConfidence","AVGScoresOfObjectsLift"
"1141","fa65517f-3be7-3852-a26f-664e4355b443","7.45470035847939e+20","479540546171836224"
"1142","5002318f-81a5-3f09-b7d7-1ddcf7909cef","7.45470035847939e+20","479540546171836224"
"1143","633e4844-d709-3d17-8966-d5f00c00d8a1","7.45470035847939e+20","479540546171836224"
"1144","4f39415b-7c16-375c-a44c-2e90c0809c97","7.45470035847939e+20","479540546171836224"
"1145","e1b4d795-9aae-306c-9369-8ff05c762074","7.45470035847939e+20","479540546171836224"
"1146","58cabfc9-0604-3ec7-ad2a-29d0987c8881","7.45470035847939e+20","479540546171836224"
"1147","06949513-a6c8-3d8d-8cca-85754c459d80","7.45470035847939e+20","479540546171836224"
"1148","a3de0761-e9d8-33ff-9bb3-e072c37c23df","7.45470035847939e+20","479540546171836224"
"1149","cc7a7dae-e3f3-3dd9-a461-eac897b60e88","7.45470035847939e+20","479540546171836224"
"1150","62123396-b95f-31be-af99-9e4294ba0c3d","7.45470035847939e+20","479540546171836224"
"1151","1e0271f9-828d-39e1-9354-b9e25ba716b9","7.45470035847939e+20","479540546171836224"
"1152","e9c8631e-5be3-3fb0-b312-d4936de0513f","7.45470035847939e+20","479540546171836224"
"1153","220748ca-3363-3665-88b6-f63788933b4f","7.45470035847939e+20","479540546171836224"
"1154","243840a2-55d7-312c-bd2e-0f642b8c7867","2.42913664102506e+21","1964752287806864896"
"1155","515d9f96-d71e-30ff-88c6-b0f56c362089","7.45470035847939e+20","479540546171836224"
"1156","0620dd74-1c22-335d-aa8d-fd5d80cc0cd7","7.45470035847939e+20","479540546171836224"
"1157","93dee676-4aa6-3aa5-a2c0-917ffc5a940c","3.11230976645697e+23","5.49554701899621e+20"
"1158","c9840693-f829-30b6-83f5-4f239ba79ab3","1.61446706075307e+60","7.45239829595819e+56"
"1159","55997e8d-feec-302a-bb6b-1fecbd6bac08","7.45470035847939e+20","479540546171836224"
"1160","9ac69c82-06bf-35a1-b6c8-db9a8673f390","7.45470035847939e+20","479540546171836224"
"1161","a4b9b799-fef8-383a-9409-25bcff30697b","7.45470035847939e+20","479540546171836224"
"1162","c87980f6-806c-3525-a999-9770b3f02a08","7.45470035847939e+20","479540546171836224"
"1163","d673ea08-3742-342f-9713-6fe07bcbb793","825779415.742448","1766814.01039489"
"1164","f9d5c58a-df0d-3ae0-bd21-424d45609c97","825779415.742448","1766814.01039489"
"1165","57c3fcfb-20bc-38bf-a195-67a0149577e5","9.72025603887445e+38","5.95641212089908e+35"
"1166","0f606387-22ec-37e0-bc86-e1eed60cdc4c","18443097348.3237","31272865.2540287"
"1167","b59e962b-9a6c-3567-ae16-950df94353d4","1.68321487133393e+22","33272071517053710336"
"1168","da08fd4b-4f3c-3d74-96fc-d464e43e48e7","3.11230976645697e+23","5.49554701899621e+20"
"1169","3e052f2d-36c3-344b-87a3-e465c7056678","1.68321487133393e+22","33272071517053710336"
"1170","41ab359b-1c01-367c-89db-8fe4f51e7cc5","17722095848.285","31177969.2401166"
"1171","fc0f221f-1b1d-3358-9687-91d47a6350d8","17722095848.285","31177969.2401166"
"1172","ca46aa67-8c6b-3c28-a9d6-5494522351bc","1.64434857813888e+22","33233073713782112256"
"1173","bc05cdc3-4104-3108-8bba-41a194504719","825779415.742448","1766814.01039489"
"1174","280bbbcb-27c6-33ed-ae30-0b2890027bf8","18443097348.3237","31272865.2540287"
"1175","57cb37b9-9830-3dae-802f-ba4705320e9e","1.64434857813888e+22","33233073713782112256"
"1176","c403856a-3c0f-37fb-b6da-3371e54b68d6","18443097348.3237","31272865.2540287"
"1177","63f4672a-1f2e-31a2-bdd2-7b7244679f8c","5.08681441814274e+38","5.93380014566426e+35"
"1178","be4a6d89-37ef-33a7-91a0-a9e8fc0a1364","6.9727998201809e+64","4.87711110398735e+61"
"1179","8a370c1a-25d6-3586-b141-e6162d605bfa","6.9727998201809e+64","4.87711110398735e+61"
"1180","a067bacb-52c5-30d8-afa8-82591ee21ece","17722095848.285","31177969.2401166"
"1181","0773ffc8-5a39-3f57-ae9c-e6ffbd26755b","17722095848.285","31177969.2401166"
"1182","fe156a4d-9229-3a87-aece-b0d772c458eb","4.93889224238879e+39","9.7859400133554e+36"
"1183","675d9c1a-3578-3a77-8d5f-b44c5f154335","1.61446706075307e+60","7.45239829595819e+56"
"1184","5d73beba-aa53-3dea-8298-2c58eeddff84","1.50031983311985e+62","1.83425341243671e+59"
"1185","aef56140-6af1-32dd-9e3a-826b351c9fa9","5.32259658766196e+38","5.93063092234036e+35"
"1186","b7f625dc-71eb-392e-8c74-dba48971193e","4.93889224238879e+39","9.7859400133554e+36"
"1187","738ff205-af9b-39af-bdd1-6af50003d85e","17722095848.285","31177969.2401166"
"1188","7533e49c-21cd-36d7-a84a-22840c27afc7","17722095848.285","31177969.2401166"
"1189","bd79af93-29d9-3b83-ab2d-f65117dbe796","3.11230976645697e+23","5.49554701899621e+20"
"1190","e18e81c9-e9c0-3fd5-bd1f-ef41969a28f0","8.19746286100504e+64","4.87845218396552e+61"
"1191","7bae2ba9-0f75-3130-9731-e4007a98df51","7.45470035847939e+20","479540546171836224"
"1192","726e2126-928c-3c26-931a-80f3f337a5c0","7.45470035847939e+20","479540546171836224"
"1193","2b91c245-dc1a-3987-a853-7b446cf79999","8.19746286100504e+64","4.87845218396552e+61"
"1194","ac985ff0-03a3-36c8-9f9d-2e9e73630c74","7.45470035847939e+20","479540546171836224"
"1195","db5bf6dd-60ef-3a1f-b9dc-24cb82e85dec","2.42913664102506e+21","1964752287806864896"
"1196","6bb60206-b288-3ae8-9b10-d40c53ca83ab","7.45470035847939e+20","479540546171836224"
"1197","5bfb545a-a143-3461-baad-920cb1c8461f","7.45470035847939e+20","479540546171836224"
"1198","ae8a51a2-8eaf-36c3-8014-991f04bcf520","7.45470035847939e+20","479540546171836224"
"1199","3d3027f2-a755-3857-816d-b717bfd16a46","7.45470035847939e+20","479540546171836224"
"1200","95550352-552e-3bb9-bb8f-026a763bb427","7.45470035847939e+20","479540546171836224"
"1201","6653707f-a764-37ed-a4ef-9c3dadeb70ea","7.45470035847939e+20","479540546171836224"
"1202","9baf661d-7e16-34cb-8c21-37035f493080","7.45470035847939e+20","479540546171836224"
"1203","55a7f5d3-5605-3eca-ae00-83783cdc7754","2.42913664102506e+21","1964752287806864896"
"1204","33659e5f-16ee-3053-94c0-1cffdff093cb","7.45470035847939e+20","479540546171836224"
"1205","4effa0cf-fc94-32fe-bfc7-7cb501f1e45d","7.45470035847939e+20","479540546171836224"
"1206","bae4b12c-e592-3cb2-9279-41ba14b298b5","7.45470035847939e+20","479540546171836224"
"1207","7b5c8378-da69-3496-90c0-589a1d9be9c6","7.45470035847939e+20","479540546171836224"
"1208","33c2bb1e-b99c-3494-b85f-519305e18dad","7.45470035847939e+20","479540546171836224"
"1209","b12c5695-7503-342f-9888-d4531e13ac04","7.45470035847939e+20","479540546171836224"
"1210","6c13d38d-3827-3710-a028-a712ec921715","7.45470035847939e+20","479540546171836224"
"1211","88cc72ed-c9c4-3b84-888c-7a37f4adc67d","7.45470035847939e+20","479540546171836224"
"1212","4037f81a-0d8a-3f07-87af-be1cfabc283c","2.42913664102506e+21","1964752287806864896"
"1213","4756991d-b3fd-3634-8b9a-67e2e9efe01f","7.45470035847939e+20","479540546171836224"
"1214","b766b95d-6a27-3eb9-aecb-45425763c348","7.45470035847939e+20","479540546171836224"
"1215","e23f9042-d1b6-30e3-9129-71b26f8e8142","7.45470035847939e+20","479540546171836224"
"1216","55c37148-54ef-3172-b773-a6a82766055b","7.45470035847939e+20","479540546171836224"
"1217","6f39c64f-d95a-32c2-b6ee-6e12b5c76484","7.45470035847939e+20","479540546171836224"
"1218","8a72b4dd-6f2e-34ce-8932-2b5ec2e57bc5","7.45470035847939e+20","479540546171836224"
"1219","8d173b84-3ccb-38b8-9730-7d0b3478e952","17722095848.285","31177969.2401166"
"1220","c1f5d756-7cdc-3121-ba0e-2044087cbdf1","7.45470035847939e+20","479540546171836224"
"1221","8b963835-ea4e-3f8d-9cd1-167b2940d196","7.45470035847939e+20","479540546171836224"
"1222","17bc7f0f-84ca-320c-ade5-12680b124aad","7.45470035847939e+20","479540546171836224"
"1223","c4e00498-2016-3e9b-bf3b-fcd1a0db0d43","7.45470035847939e+20","479540546171836224"
"1224","b1d75ea2-bcbe-3010-839f-d66a069534f2","7.45470035847939e+20","479540546171836224"
"1225","6c2bb1d3-71d3-3ee3-83ac-f8cb7a51f648","7.45470035847939e+20","479540546171836224"
"1226","d0152bad-df8f-3f03-865a-787ce2d56b41","7.45470035847939e+20","479540546171836224"
"1227","bed2bb86-d48e-3680-9aa7-69c41a1b0c40","7.45470035847939e+20","479540546171836224"
"1228","1af8a2e1-7b64-3d74-952d-03f428ee58c3","7.45470035847939e+20","479540546171836224"
"1229","4258c0c3-0937-32a2-8ae6-081950e1a8c2","7.45470035847939e+20","479540546171836224"
"1230","b9df5ee8-abb0-3221-892b-abee5a050ef0","7.45470035847939e+20","479540546171836224"
"1231","4c84e369-de91-321d-938b-67c35ab9538a","7.45470035847939e+20","479540546171836224"
"1232","ba9ee826-50ea-3600-a933-6d890fcc8f60","7.45470035847939e+20","479540546171836224"
"1233","c0bd8c98-f2cb-3297-a305-7c0414292554","7.45470035847939e+20","479540546171836224"
"1234","29eecc61-e8a1-3383-aa79-605305e79a08","7.45470035847939e+20","479540546171836224"
"1235","fed7ea6a-030b-384e-96e5-ec98821fc33c","7.45470035847939e+20","479540546171836224"
"1236","183d4d92-7cfb-3e59-b60e-cc3b5f39e6ab","2.42913664102506e+21","1964752287806864896"
"1237","bb68a620-8791-33e4-a058-e58cad8b0c4e","7.45470035847939e+20","479540546171836224"
"1238","91135b0f-549d-3243-ba07-552904429cda","7.45470035847939e+20","479540546171836224"
"1239","1d8cdda4-d8ec-3294-985e-10e7457ce1cf","7.45470035847939e+20","479540546171836224"
"1240","007dbbc3-e738-33eb-bbd1-c4ab6e5d0b3c","7.45470035847939e+20","479540546171836224"
"1241","8acc7061-36e2-3657-9108-3c678075009e","7.45470035847939e+20","479540546171836224"
"1242","4734897f-a9d7-363a-97ab-91cdcd65db05","7.45470035847939e+20","479540546171836224"
"1243","3c7ece3a-1702-358a-80c6-20148b22219d","7.45470035847939e+20","479540546171836224"
"1244","0f28456f-7c1a-3c04-b232-1672ddd642a1","7.45470035847939e+20","479540546171836224"
"1245","bdf6b0ad-04e3-3a3a-b6b6-5e4bc3692f49","7.45470035847939e+20","479540546171836224"
"1246","bf68372e-c3be-3188-8367-af24a3ff085d","7.45470035847939e+20","479540546171836224"
"1247","a8bcab26-3462-336a-80da-981fc469b0b9","2.42913664102506e+21","1964752287806864896"
"1248","eb79d4d3-3171-3465-a925-cda9d53e17e6","7.45470035847939e+20","479540546171836224"
"1249","64471387-71eb-3d36-bb78-fb41d7b35dfe","7.45470035847939e+20","479540546171836224"
"1250","c1dd6a72-1a8d-3fc5-89e5-3c130a61bea6","7.45470035847939e+20","479540546171836224"
"1251","ed50c08d-28a4-3a59-804d-7375eb0da5ef","7.45470035847939e+20","479540546171836224"
"1252","e47da2b4-fcd3-358b-be8e-225a9881ed7c","7.45470035847939e+20","479540546171836224"
"1253","530be550-e702-3bf6-85b7-54e9da40574c","7.45470035847939e+20","479540546171836224"
"1254","596f9588-a841-3e8a-bd01-1ab9de23107e","7.45470035847939e+20","479540546171836224"
"1255","f90f33fb-1a98-3aea-bb7c-8e258493f0df","2.42913664102506e+21","1964752287806864896"
"1256","e7eaf55e-8ba0-398d-a672-d1346f63d0d6","7.45470035847939e+20","479540546171836224"
"1257","9e9b91f3-203f-3a9f-a09e-470cd7b94618","7.45470035847939e+20","479540546171836224"
"1258","7af6198d-7509-3328-a59c-85b76a3761a3","7.45470035847939e+20","479540546171836224"
"1259","4883b167-de50-3fd1-b11f-5125b427c5c1","7.45470035847939e+20","479540546171836224"
"1260","15c16f7e-3a0b-3b9a-a111-842fc86823f9","7.45470035847939e+20","479540546171836224"
"1261","f6d37bff-1403-320d-9e43-86706210aafd","7.45470035847939e+20","479540546171836224"
"1262","a981fe13-ea0f-3576-9776-aa95e429a6bb","7.45470035847939e+20","479540546171836224"
"1263","b394a245-e487-36e7-ba9d-0c6c82e67fff","7.45470035847939e+20","479540546171836224"
"1264","ea25a312-58ca-3184-a4d6-bee661a71bac","7.45470035847939e+20","479540546171836224"
"1265","a2832d74-882f-393f-b639-13ff5f908ffd","7.45470035847939e+20","479540546171836224"
"1266","0ef5ab07-c179-3b74-aed3-cabc4482eea3","2.42913664102506e+21","1964752287806864896"
"1267","93af7f1a-b37e-3b9f-a08a-586cedb7c702","7.45470035847939e+20","479540546171836224"
"1268","d3495c0a-3612-32e5-adf1-fdd9d5b4ce86","7.45470035847939e+20","479540546171836224"
"1269","16150fc3-bdfc-3297-adf5-84743b378d4b","7.45470035847939e+20","479540546171836224"
"1270","c3ef0b19-f8ac-3258-b743-cd6e3f585789","7.45470035847939e+20","479540546171836224"
"1271","535ebd15-5ff0-330f-89c4-dc0dad31714e","7.45470035847939e+20","479540546171836224"
"1272","b911434a-2b6a-388e-baf0-558c574c6bc7","7.45470035847939e+20","479540546171836224"
"1273","ff6fa2f3-da2e-3704-af17-cb8fd3cfef3a","7.45470035847939e+20","479540546171836224"
"1274","af94d4ef-b44b-31e6-b561-6cb228f4c054","7.45470035847939e+20","479540546171836224"
"1275","a1090068-7498-3e20-9e6c-3f3dd8b08e07","7.45470035847939e+20","479540546171836224"
"1276","7a4bdb4e-bd67-375f-8c88-b3a140806fb0","7.45470035847939e+20","479540546171836224"
"1277","f79f6aac-1863-3331-aeb0-600dc231a2e7","7.45470035847939e+20","479540546171836224"
"1278","6a0c3eda-bf30-33e0-992f-0d6dff4034c8","7.45470035847939e+20","479540546171836224"
"1279","626e20af-5085-3755-a576-c49822cb76ad","2.42913664102506e+21","1964752287806864896"
"1280","426ac1cf-ede0-383c-9947-520779585321","7.45470035847939e+20","479540546171836224"
"1281","dfc0009a-df5d-3fc0-a257-ebf225566d08","9.72025603887445e+38","5.95641212089908e+35"
"1282","42152b51-9445-3c57-a9e4-5c11a011c51a","7.45470035847939e+20","479540546171836224"
"1283","6012f9ab-cd12-3faa-ac7a-d59d78110760","7.45470035847939e+20","479540546171836224"
"1284","8b358d15-6f93-37ed-8761-905cf6781b87","4.2018331206473e+22","32631815257862254592"
"1285","eaf2866a-7f7b-3a53-a616-c90e50cc747b","17722095848.285","31177969.2401166"
"1286","12bee27e-0fad-33e8-b32f-8573daafc40a","9.72025603887445e+38","5.95641212089908e+35"
"1287","c5218bc1-b583-32cc-82a3-8aaac246751c","4.2018331206473e+22","32631815257862254592"
"1288","3bead0c2-b3b6-3df6-8675-e867ee882a07","9.72025603887445e+38","5.95641212089908e+35"
"1289","ad9c6298-e73f-3ca7-a466-cc1d73b149f5","4.2018331206473e+22","32631815257862254592"
"1290","54ed146c-8b6c-349c-bb0e-f4cb22ccd860","7.45470035847939e+20","479540546171836224"
"1291","c6af56d6-fd72-3a42-9dc5-0898ea6c1093","7.45470035847939e+20","479540546171836224"
"1292","a77440b4-a1a4-3a36-864d-a12fa1e95f9a","7.45470035847939e+20","479540546171836224"
"1293","350cce5c-516b-3a59-80ef-9bb70cf3ea7f","7.45470035847939e+20","479540546171836224"
"1294","21078248-7f03-320a-85d1-87b1eab729fa","7.45470035847939e+20","479540546171836224"
"1295","910cbf9c-1bdf-3cc6-9cd6-ee9215058a26","9.72025603887445e+38","5.95641212089908e+35"
"1296","ffe27cae-f692-3180-8fdc-48194bd1d8de","4.2018331206473e+22","32631815257862254592"
"1297","0c26e922-b6be-356f-8169-6af764ef34a7","7.45470035847939e+20","479540546171836224"
"1298","90377d27-cc6e-3a07-a5a7-6e50bcb3e43b","7.45470035847939e+20","479540546171836224"
"1299","17d0daf4-41cc-3389-b62f-cf602ffc4ec5","7.45470035847939e+20","479540546171836224"
"1300","e70637ce-4a53-30bb-9ace-b12ac8ad94cf","9.72025603887445e+38","5.95641212089908e+35"
"1301","d1594b4f-def7-314b-aa37-56a927f8cbbc","4.2018331206473e+22","32631815257862254592"
"1302","b1660625-188c-3de3-bf43-951eb1c427d3","7.45470035847939e+20","479540546171836224"
"1303","56eadc46-3ad6-3612-aad1-4b123bec24bb","7.45470035847939e+20","479540546171836224"
"1304","1e419248-15f8-30a9-9ccb-986e11ef6083","7.45470035847939e+20","479540546171836224"
"1305","2f5a8f6c-16d7-32f4-8416-8f8dbd6321eb","7.45470035847939e+20","479540546171836224"
"1306","ee801160-6f29-3686-99df-4cd5c7dbb01b","7.45470035847939e+20","479540546171836224"
"1307","f7caa043-ff06-37dc-aa69-ea8ca73cd065","7.45470035847939e+20","479540546171836224"
"1308","d886783b-0afc-3fb3-914e-5dd14fa104ec","2.42913664102506e+21","1964752287806864896"
"1309","ffcb477b-b626-316a-b562-a71008ed267f","7.45470035847939e+20","479540546171836224"
"1310","86d52242-4aee-3131-af95-ab3b9c307aa0","7.45470035847939e+20","479540546171836224"
"1311","d423e548-aa25-34c0-818d-f67c612524a8","7.45470035847939e+20","479540546171836224"
"1312","76b1ca03-cdbd-3d4f-8b9a-03e2e601e28e","7.45470035847939e+20","479540546171836224"
"1313","981e1cd2-bf68-3688-86fd-bec26d99a255","7.45470035847939e+20","479540546171836224"
"1314","74c223d1-6ce5-3234-9c1b-e9075e208942","7.45470035847939e+20","479540546171836224"
"1315","96f94446-1586-3be0-8249-2f97a134966e","2.42913664102506e+21","1964752287806864896"
"1316","a3c04fcb-a7a0-3d7d-b54f-f90d1e99addf","7.45470035847939e+20","479540546171836224"
"1317","265bc608-9b49-392e-a00f-070df67e0f5c","7.45470035847939e+20","479540546171836224"
"1318","1243418c-e3a8-3dbe-a8f7-248af4192e9b","7.45470035847939e+20","479540546171836224"
"1319","c6fed775-86d1-3f51-9274-8d98e1474047","7.45470035847939e+20","479540546171836224"
"1320","e8ea81a2-7a9a-31c4-87c7-bc584e956253","7.45470035847939e+20","479540546171836224"
"1321","39b75610-706e-3cd7-9be7-fc771c650e43","7.45470035847939e+20","479540546171836224"
"1322","ef3e16cd-25b9-3013-b03a-6ebc3f1f6c0d","7.45470035847939e+20","479540546171836224"
"1323","79654559-162f-38fc-afc5-f6001ff1f34b","9.72025603887445e+38","5.95641212089908e+35"
"1324","b092e60d-8cd6-37d1-8df9-af29e2359390","7.45470035847939e+20","479540546171836224"
"1325","7fed2cba-034e-386a-b887-5965d5f777d8","7.45470035847939e+20","479540546171836224"
"1326","d2f11a4a-88c2-3e94-8daa-9e846f6f4bde","7.45470035847939e+20","479540546171836224"
"1327","7c80d24f-3c36-3d65-8695-3fa0c054d0e2","2.42913664102506e+21","1964752287806864896"
"1328","28ded3a7-a9a6-3a08-837f-05da5fe14c6d","7.45470035847939e+20","479540546171836224"
"1329","37eed4e1-6fb3-363e-9ece-976a62a5536f","7.45470035847939e+20","479540546171836224"
"1330","f243a181-580b-3f79-91ea-996cca875428","7.45470035847939e+20","479540546171836224"
"1331","6e47b97a-0385-3e36-a441-e10216c1343c","9.72025603887445e+38","5.95641212089908e+35"
"1332","b2a8edbb-4816-3627-87ba-15bde854e263","18443097348.3237","31272865.2540287"
"1333","2ebe5be8-69f8-36eb-9847-94e39ca20f47","7.45470035847939e+20","479540546171836224"
"1334","f153a9f4-11cd-383e-b3fe-e152096d07d5","18443097348.3237","31272865.2540287"
"1335","cec232ab-c2ac-3ec7-b7cd-79bfdc1f6e8d","1.61446706075307e+60","7.45239829595819e+56"
"1336","c074975f-6a6d-319b-8eee-ae1178c3771c","7.45470035847939e+20","479540546171836224"
"1337","8f9dd1db-4701-37fc-ae3f-2922cc72d185","7.45470035847939e+20","479540546171836224"
"1338","d81f2be5-18a9-313d-8e24-da6bfc55d5df","7.45470035847939e+20","479540546171836224"
"1339","1330d8f9-0cb7-3ad5-a2ad-0abd69fd3777","7.45470035847939e+20","479540546171836224"
"1340","4fc5306a-5c61-3a33-9500-b1a444876fad","7.45470035847939e+20","479540546171836224"
"1341","fbaed309-f001-3355-95dc-9732abca0cd0","7.45470035847939e+20","479540546171836224"
"1342","8b57f708-cdba-3609-b4c2-e7c904e2a291","7.45470035847939e+20","479540546171836224"
"1343","22edb967-b56c-3b05-8fc4-5b08c958c4c9","7.45470035847939e+20","479540546171836224"
"1344","19de4afa-8640-3a31-a71a-68de0e2c7bd2","7.45470035847939e+20","479540546171836224"
"1345","9478cbd0-c004-39b3-97f8-273a5a341a93","7.45470035847939e+20","479540546171836224"
"1346","db45ab8d-6dc5-3dd6-a38c-4ab1fb121bd6","7.45470035847939e+20","479540546171836224"
"1347","b17fdfaf-ffac-3037-86fc-95f03cc08bcc","7.45470035847939e+20","479540546171836224"
"1348","c8676bd3-d80a-3be4-93df-cf770a87d2b6","7.45470035847939e+20","479540546171836224"
"1349","fdb06a21-046d-3bdf-b5bb-424bd30ca518","7.45470035847939e+20","479540546171836224"
"1350","097f62ce-c9e9-345d-925d-1f514160cf19","7.45470035847939e+20","479540546171836224"
"1351","8edff2d0-e9fb-34d6-aac0-6f721dd1ce06","7.45470035847939e+20","479540546171836224"
"1352","08799649-ffae-31f0-87bf-95f925f08eb4","2.42913664102506e+21","1964752287806864896"
"1353","be97014e-ebf1-36cf-bea0-70dda63fe31c","7.45470035847939e+20","479540546171836224"
"1354","8883cc0e-e405-3f88-aac6-ab993289a200","7.45470035847939e+20","479540546171836224"
"1355","6fc2dfcb-b12b-3f3d-bdc9-be1313fc182d","7.45470035847939e+20","479540546171836224"
"1356","98ebd683-f076-394c-afea-27b0db33e588","7.45470035847939e+20","479540546171836224"
"1357","a5e5e97b-18e4-335d-a399-15a4687e3159","7.45470035847939e+20","479540546171836224"
"1358","a01c4e37-932f-37c0-9387-48b40eda1eef","7.45470035847939e+20","479540546171836224"
"1359","b16c1585-0760-3829-9056-f6491020b10b","7.45470035847939e+20","479540546171836224"
"1360","0cd35ee3-2793-3a3b-8bb4-ba098af1b4c0","7.45470035847939e+20","479540546171836224"
"1361","97095a51-7e4b-3166-bf4d-c64478757aa1","17722095848.285","31177969.2401166"
"1362","685c9567-a6d8-3e82-afc1-d8622eeeb751","2.42913664102506e+21","1964752287806864896"
"1363","67b27abd-ec74-34fb-b5a7-1bfe53a98e10","7.45470035847939e+20","479540546171836224"
"1364","8db81b82-971d-30d3-a284-c8279bdd1acc","7.45470035847939e+20","479540546171836224"
"1365","fbad64f6-899a-3f74-a14c-4cb7956a91de","7.45470035847939e+20","479540546171836224"
"1366","2fc9db5b-fef1-36a7-be02-30f13e5a37af","7.45470035847939e+20","479540546171836224"
"1367","3f9c562a-3bec-32a9-8aef-1dff4c51e8be","7.45470035847939e+20","479540546171836224"
"1368","fc1f8938-03e3-3b0a-9589-4c55c9066f69","7.45470035847939e+20","479540546171836224"
"1369","070ed9bc-47d9-3936-b67b-06f8a14352ce","7.45470035847939e+20","479540546171836224"
"1370","815945af-7e9e-3120-a1d2-88385c06b6b0","7.45470035847939e+20","479540546171836224"
"1371","3f23ea93-7459-3bab-96b1-ce246a54a974","7.45470035847939e+20","479540546171836224"
"1372","138894db-8ad6-3794-b450-ca5ca905c13a","7.45470035847939e+20","479540546171836224"
"1373","0c077b26-c50a-3877-addf-c563775daf1a","2.42913664102506e+21","1964752287806864896"
"1374","3dd56a5d-91aa-3bea-81a2-15ab12b7b8c8","7.45470035847939e+20","479540546171836224"
"1375","2ce549af-8148-38f5-b641-12120762c86e","7.45470035847939e+20","479540546171836224"
"1376","f3a3d99e-63bd-311e-afba-e48258d89301","7.45470035847939e+20","479540546171836224"
"1377","ffc830a6-c8d4-31d1-bc63-c6a5a8c490a7","7.45470035847939e+20","479540546171836224"
"1378","47aa2336-12d7-3a7b-b2e1-d2c96f7bab15","7.45470035847939e+20","479540546171836224"
"1379","123743d7-25f5-35ed-a61e-80a93f584392","7.45470035847939e+20","479540546171836224"
"1380","04bdf429-d703-3a44-bfa9-335cd17117b4","7.45470035847939e+20","479540546171836224"
"1381","6ece6063-8556-3327-a489-0207ad0f1b67","7.45470035847939e+20","479540546171836224"
"1382","86cead57-5f2f-3c03-92cc-651f59cea7d8","2.42913664102506e+21","1964752287806864896"
"1383","a9821a6e-aa06-374e-a7d2-1d548fbc7ca3","7.45470035847939e+20","479540546171836224"
"1384","46f9c0e8-b61f-384f-8e82-443a93b087b5","7.45470035847939e+20","479540546171836224"
"1385","9a73c8e7-bd25-3c67-b940-5b9ff5acf4e3","7.45470035847939e+20","479540546171836224"
"1386","1b10a6e9-080c-3ad0-9272-6921b93c8ba0","7.45470035847939e+20","479540546171836224"
"1387","e7b4f8db-9565-3a11-8bb8-7f48b93b9084","7.45470035847939e+20","479540546171836224"
"1388","ebed2900-9b16-34fa-b85a-629c83d17473","7.45470035847939e+20","479540546171836224"
"1389","642b462d-6d3c-30b0-995a-1d45c4722c3a","7.45470035847939e+20","479540546171836224"
"1390","5b640558-9fe2-3a4b-8942-c5c6967791ed","7.45470035847939e+20","479540546171836224"
"1391","43232add-b03d-331c-b80b-e3fee151cd32","7.45470035847939e+20","479540546171836224"
"1392","ce19a45a-b9d0-326d-b9a4-6d4cadc3bd44","7.45470035847939e+20","479540546171836224"
"1393","4226419e-87a9-30d4-9434-fc10b21d2ec3","7.45470035847939e+20","479540546171836224"
"1394","cd4e91ca-da85-3d48-aab5-cafa095cdf22","7.45470035847939e+20","479540546171836224"
"1395","982e0e7a-d379-34f6-9c33-16bc0aa78dec","7.45470035847939e+20","479540546171836224"
"1396","c82fda79-5724-3522-855f-5ce480ec38f9","7.45470035847939e+20","479540546171836224"
"1397","3ff910fd-1100-3557-9f0f-fe72e51c98e7","7.45470035847939e+20","479540546171836224"
"1398","305853fb-9f60-32c4-bbf4-9266c30ec354","7.45470035847939e+20","479540546171836224"
"1399","31eda812-ee30-3a30-ad84-45bf2a1b17c0","7.45470035847939e+20","479540546171836224"
"1400","efd3bee5-0ca3-3595-a06b-587acd57fbf2","7.45470035847939e+20","479540546171836224"
"1401","c11f27fa-ed2e-3dd4-8aa4-ef23701778b6","7.45470035847939e+20","479540546171836224"
"1402","d5082120-1f19-3c22-85d0-eff35ce75be8","2.42913664102506e+21","1964752287806864896"
"1403","38bf7880-0dbf-3f88-90e4-82647db9fa51","7.45470035847939e+20","479540546171836224"
"1404","b15fa82a-793a-3a36-9bab-34d10274a4b7","7.45470035847939e+20","479540546171836224"
"1405","2ba4a948-87fa-39e2-a98f-21fc43d24745","7.45470035847939e+20","479540546171836224"
"1406","4b15e1a6-f74e-3c44-9f83-65cd165ab14e","7.45470035847939e+20","479540546171836224"
"1407","72cde63e-8dc8-3eec-a5de-bda5357c5e19","7.45470035847939e+20","479540546171836224"
"1408","4e1a4441-3ad6-34ca-ae41-f49d8a7c4aa5","7.45470035847939e+20","479540546171836224"
"1409","9cafe7cf-ebb3-30a6-b082-da9698609453","7.45470035847939e+20","479540546171836224"
"1410","0a65229a-5fa2-3347-bd9d-96fb8cecafd1","7.45470035847939e+20","479540546171836224"
"1411","7fd5d54b-09af-3081-993d-617f71bf1d83","2.42913664102506e+21","1964752287806864896"
"1412","f4135cb5-0ba1-3da1-a21f-3576d791efe7","7.45470035847939e+20","479540546171836224"
"1413","e3739927-e86e-3c8c-851f-aab2a275ee68","7.45470035847939e+20","479540546171836224"
"1414","e5f0180d-6248-3f98-a145-c0a1b1d4cabc","7.45470035847939e+20","479540546171836224"
"1415","f4a0c0d4-8b78-32f6-9cde-38468a6056e5","7.45470035847939e+20","479540546171836224"
"1416","48bccd74-287a-3587-891a-b0ee56996722","7.45470035847939e+20","479540546171836224"
"1417","7fe0b197-e1b5-3bdd-8a22-27735b6b6721","7.45470035847939e+20","479540546171836224"
